date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-07-03,22,19.6,31.4,3,,320,8,,1016.1,
2022-07-04,23.9,15.3,32.1,1,,89,9.9,,1016.6,
2022-07-05,21.8,15.9,33.3,0,,11,11.2,,1017.8,
2022-07-06,21.9,14.8,29.5,8.9,,52,11,,1021,
2022-07-07,23,11.6,31.4,0,,77,9.3,,1025,
2022-07-08,25.1,14.1,34.3,0,,32,10.1,,1023.2,
2022-07-09,27.1,16.8,36.7,0,,4,6.9,,1020.3,
2022-07-10,28.4,17.9,37.5,0,,344,6.3,,1015.6,
2022-07-11,30.1,22.9,39.2,0,,3,8.1,,1011.9,
2022-07-12,31.6,25.2,40.2,0,,11,8.9,,1015.3,
2022-07-13,31.6,22.8,40.3,0,,352,8.2,,1017.7,
2022-07-14,31.3,23.8,41.3,0,,5,6.6,,1016.3,
2022-07-15,31.5,24,39.2,0,,31,12.3,,1012.9,
2022-07-16,29.1,21.1,36.9,0,,347,5.9,,1013.5,
2022-07-17,31.9,24.8,39.8,0,,61,11.3,,1013,
2022-07-18,26.2,19.5,37.3,0,,210,14,,1013.3,
2022-07-19,20.4,14.2,30.8,0,,252,9.9,,1017.7,
2022-07-20,23.3,11.4,33.5,0,,330,6.8,,1018.7,
2022-07-21,27.7,19.2,37,0,,336,9.5,,1015.3,
2022-07-22,25.2,15.7,35.1,0,,260,7.1,,1015.1,
2022-07-23,26.3,16.3,35.9,0,,343,6.7,,1016.4,
2022-07-24,26.7,17.7,34.9,0,,303,8,,1015.4,
2022-07-25,24.2,14.5,32.2,0,,304,10.7,,1018.1,
2022-07-26,22.9,14.8,31.4,0,,309,7.6,,1017.4,
2022-07-27,23.2,14.4,32.9,0,,325,8.8,,1014.2,
2022-07-28,23.9,16.2,31.8,0,,300,10.5,,1012.5,
2022-07-29,24.4,13.6,33.4,0,,296,6.9,,1014.6,
2022-07-30,26.3,17.2,35.2,0,,24,9.5,,1016.5,
2022-07-31,28.2,18.6,37.7,0,,4,8,,1015.9,
2022-08-01,30.1,21.5,38,0,,24,6.2,,1014.1,
2022-08-02,30.7,24.6,39.2,0,,330,9.3,,1011.7,
2022-08-03,29.2,21.1,37.2,0,,259,8.2,,1009.9,
2022-08-04,27.6,18.1,36.6,0,,221,8.6,,1010.5,
2022-08-05,26.8,18.9,34.9,0,,71,10.1,,1013,
2022-08-06,25.9,17.2,34.6,0,,81,10.1,,1014.8,
2022-08-07,27.7,20,36.6,0,,350,9.2,,1012.5,
2022-08-08,30.2,21.1,35.9,0,,11,8.6,,1012.9,
2022-08-09,28.9,21,36.2,0,,55,12.3,,1013.1,
2022-08-10,25.5,21.1,32.7,1.1,,42,8.9,,1014.1,
2022-08-11,26.4,20.3,34.2,0.3,,233,8.8,,1012.8,
2022-08-12,25.3,17,34.6,0,,213,8.2,,1012.8,
2022-08-13,23.7,15.8,32.6,0,,260,9.4,,1010.9,
2022-08-14,20.4,13.5,28.9,0,,273,12,,1012.1,
2022-08-15,21.2,12.5,29.9,0,,296,11.1,,1010.2,
2022-08-16,17.5,14,25.5,0.5,,279,11.4,,1011.5,
2022-08-17,19.4,13.8,27.3,0.8,,296,12.1,,1013.9,
2022-08-18,19.4,8.9,28.7,0,,36,5.8,,1018.6,
2022-08-19,22.9,13.9,31.7,0,,20,7.5,,1019.5,
2022-08-20,25.8,15.1,34.7,0,,306,8.1,,1017.3,
2022-08-21,24.7,14.5,33.5,0,,309,10.5,,1016.7,
2022-08-22,25,14.3,35,0,,133,6.3,,1015.1,
2022-08-23,27.4,19.3,36.4,0,,17,8.3,,1012,
2022-08-24,27.4,21.8,36,0,,291,8.8,,1010.5,
2022-08-25,23.9,16,34.1,0,,342,7,,1014.4,
2022-08-26,24.3,17.4,33,0.8,,38,10.8,,1014.1,
2022-08-27,25.4,16.3,34.1,0,,77,8.6,,1009.9,
2022-08-28,25.8,16.2,34.3,0,,231,10,,1009.1,
2022-08-29,22.6,15.9,30.8,1,,289,7.3,,1012.8,
2022-08-30,20.9,13.1,28,0.3,,259,6.1,,1017.1,
2022-08-31,19,11.2,26.5,0,,260,7.8,,1018.2,
2022-09-01,20.3,13.6,28.1,0,,299,7.1,,1015.2,
2022-09-02,19.1,10.4,27.6,0,,301,7.7,,1014.2,
2022-09-03,18.7,10.4,26.6,0,,294,8,,1013.7,
2022-09-04,17.7,10,25.1,0,,250,8.9,,1017.1,
2022-09-05,16.4,9.6,24.1,0,,235,8,,1019.7,
2022-09-06,17.5,14.3,23,0,,236,10,,1019.1,
2022-09-07,16.4,11.8,22,0,,262,8.3,,1017.9,
2022-09-08,17.7,14.4,22.1,0,,214,7.1,,1017.1,
2022-09-09,21,13.4,29.6,0,,261,6.4,,1018.3,
2022-09-10,23.3,13.5,32.3,0,,288,6.8,,1016.5,
2022-09-11,24.4,14.1,32.9,0,,226,7.9,,1012,
2022-09-12,19.1,16.4,29.4,0,,36,7.7,,1008.1,
2022-09-13,16.8,14.6,20.3,4.1,,155,14.9,,1005.3,
2022-09-14,16.4,14.6,21.1,8.9,,165,10.5,,1009,
2022-09-15,18.1,13.5,24.6,0.1,,76,4.7,,1014.1,
2022-09-16,20.9,14.2,28.6,0,,315,4.7,,1014.8,
2022-09-17,18.1,13,23.6,0,,42,7.6,,1015.6,
2022-09-18,20.7,14,29.8,0,,353,6.6,,1013.9,
2022-09-19,20.9,14.7,29.6,2,,293,5.7,,1015.7,
2022-09-20,21.6,13.9,31.1,0,,234,5.7,,1017.2,
2022-09-21,21.7,15.2,29.7,0,,344,6.9,,1016.5,
2022-09-22,20.5,14,28.7,0,,334,6.1,,1016.8,
2022-09-23,18,9.3,26.8,0,,286,8,,1016.3,
2022-09-24,15.7,10.6,23,0,,339,9.3,,1016.2,
